,Date,User,Tweet
4479,2022-07-10 16:15:37+00:00,Frankegga,Watching the news about the #SriLankaProtests. How long until this is us?
4480,2022-07-10 16:15:20+00:00,akashpatel_AP,"People in India should be made aware of the cheaper taxes and free amenities. Sri Lanka faced a similar problem. In 2017, the president and PM of Srilanka provided too many tax breaks, and they have since left no money in the nation's coffers. #SriLankaEconomicCrisis 1/2"
4481,2022-07-10 16:15:16+00:00,atrueindyscot,Does anyone think that what is happening in Sri Lanka could happen here? #SriLankaProtests
4482,2022-07-10 16:13:58+00:00,Chanduindian2,"There is only one solution to this problem.#SriLankaProtests Merging of Sri Lanka back in India. Advantages
1. Srilankan people gets food and lots of job opportunities and stability in there economy. @RW_UNP @PMOIndia
2. Complete dominance on Indian Ocean &amp; Slapping China on face"
4483,2022-07-10 16:12:54+00:00,curlykrazy07,"Not mocking #SriLankaEconomicCrisis but when they were topping the Happiness Index it gave orgasm to Liberals gang. Now they what India to fall like then. 

Who hurt you? 

Good night 😴"
4484,2022-07-10 16:12:45+00:00,amitp0888,"Give citizens what they least expect from you, Else Sri Lankan fate is waiting for you.

#SriLankaProtests #SriLankaCrisis"
4485,2022-07-10 16:11:30+00:00,thesoso1024,"IT IS WISE TO ASSUME THAT SOME VIOLENT THING CAN HAPPEN ANYTIME IN COLOMBO! BETTER TO STAY READY FOR ANY SITUATION

#GoHomeGota  #GoHomeGota2022  #SriLankaCrisis  #SriLankaProtests  #srilanka #PARANOID but can be true"
4486,2022-07-10 16:11:16+00:00,Vidiyallk,"Police on Monday will report to courts about the recovery of Rs 17,850,000/- found by the protesters inside the President's House in Fort. The money is in the possession of the Fort Police  #lka #SriLanka #SriLankaCrisis"
4487,2022-07-10 16:08:50+00:00,manuhskyllex,Can’t wait for this Hot Shit video (13.07.2022)🔥🔥#LilWayne #SriLankaProtests #RutoThe5th
4488,2022-07-10 16:07:28+00:00,IndiaUnfolding,"Has any economist or a financial institution ever been able to predict recession or a collapse?

Post facto rationalisation with mumbo jumbo happens plenty though

#SriLankaCrisis"
4489,2022-07-10 16:07:00+00:00,BradyWKII,"Not one mention of the #SriLankaProtests #DutchFarmersProtest or the #GeorgiaGuidstone vandalism from @WCPO @FOX19 @WLWT @Local12 or @700wlw.  

Keep up the good work 🙄"
4490,2022-07-10 16:06:57+00:00,major_madhan,"For those twitter pukes who wished 
#ShinzoAbe to #NarendraModi 
#SriLankaCrisis to #India
this nation is built with sweat, blood &amp; sacrifice and so it's leader.
WAIT UNTILL 2030- We will lead the world by one single word called DHARMA."
4491,2022-07-10 16:06:28+00:00,rottenskull,#SriLankaProtests #netherlandsfarmers it amazes me that MSM isn’t covering these events. What is the point of MSM? #wef must have them under their thumb as well.
4492,2022-07-10 16:05:45+00:00,irahul_sr,Nice lesson of #democracy #SriLankaProtests #SrilankanCrisis
4493,2022-07-10 16:04:52+00:00,kmrvivek14,"Feeling sad for #SriLankaCrisis 
May mahadev bless this beautiful country and this crisis ends soon"
4494,2022-07-10 16:03:52+00:00,Isomorphs,Confused about the situation in Sri Lanka. Protesters or YOLO'ers? #SriLankaProtests
4495,2022-07-10 16:02:20+00:00,jstshivam,"I feel sad for Srilankans who are barely managing their daily needs.
Feel disgusted for those Indian who wish same fate for India
#SriLankaCrisis 
#SriLankaProtests 
#India"
4496,2022-07-10 16:01:13+00:00,eranjaya,Why is the navy heading to colombo from trincomalee ? #EconomicCrisisLK #GoHomeGota2022 #GoHomeGota
4497,2022-07-10 16:00:52+00:00,TheBhakt7,"The new toolkit by the opposition, India is on the same path as #SriLanka. Yes it would've been if the Congress was still running the country! #SriLankaCrisis #SriLankaEconomicCrisis"
4498,2022-07-10 15:53:39+00:00,jenishpadaria,"Some politician claiming that whatever is happening in #SriLankaCrisis the same thing will happen in 🇮🇳 We as an Indians have to understand that those POLITICIANS who are offering you free everything is the one who are going to destroy our 🇮🇳 nothing is free in this world, Period"
4499,2022-07-10 15:50:35+00:00,GAURAV__TYAGI,"Today, SriLanka needs a filthy rich Ravan👺to come back with all his gold and prosperity. 

Sometimes you need not God but the Devil to get you out of the Mess. 
#SriLankaProtests #SriLankaCrisis"
4500,2022-07-10 15:49:20+00:00,rudra001,Prayers for Sri Lanka and its citizens. Hope these crazy and difficult times start moving towards a resolution. Wishing Sri Lankans find peace and order that paves the path to prosperity and happiness! #SriLankaProtests #SriLankaCrisis
4501,2022-07-10 15:49:15+00:00,Mr_GodfreyM,Those protesters playing in the swimming pool 🤣 #SriLankaCrisis #SriLankaProtests
4502,2022-07-10 15:48:23+00:00,DrMungekar,"The tragic and unprecedented crisis in Sri Lanka, in fact, her collapse would probably been avoided had her President and the Prime Minister resigned much earlier. This shows absolute power politically and morally corrupts absolutely.

#SriLankaProtests"
4503,2022-07-10 15:47:47+00:00,KumarAlok1955,"Sri Lanka 

1/3

- One family is responsible for Sri Lanka going burst. Rajapaksa family made money while country suffered. How similar to India where Gandhi Family was doing exactly what Rajapaksa were doing.
#SriLankaCrisis #SriLankaEconomicCrisis #SriLankaProtests"
4504,2022-07-10 15:46:13+00:00,proofofchaos,"#SriLanka will have a chance now to cleanse political and economical corruption and decay that was poisoning their country and embrace the future. 

#Bitcoin #SriLankaProtests #SriLankaCrisis"
4505,2022-07-10 15:45:21+00:00,TiwariJiKaLdka,"For #SriLankaCrisis, its populist politics has contributed a lot. Political parties in India also make many populist promises to get power. And provide free facilities, which will be very fatal if not improved on time. They have to think deeply about these bad steps."
4506,2022-07-10 15:44:45+00:00,DisneyLife91,What is happening in Sri Lanka? First #BorisJohnson in the United Kingdom then #ShinzoAbe in Japan now #SriLankaProtests what country do you think will have a shakeup next? #sundayvibes #Wimbledon
4507,2022-07-10 15:44:07+00:00,PearlYolisa,I know alot of businesses have gone bankrupt but an entire country is shocking 🤯 #SriLankaCrisis
4508,2022-07-10 15:43:37+00:00,godfreypy1,It’s sad to see that certain sections of #Temple_Trees the official residence of the PM too were damaged &amp; vandalized.This is not what the people expect.State property &amp; resources belong to the people.Destruction to this is a serious crime against the people. #GotaGoHome #lka
4509,2022-07-10 15:42:14+00:00,raghavan1314,"Western &amp; #Indian media blaming #China for #SriLankaCrisis illogically.
It's not debt trap, its governance failure in #SriLanka.
Chinese loan accounts 10% of total #SriLankan debt.
The problem is, Like western aid &amp; institutions -China not dictate internal policies &amp; in politics."
4510,2022-07-10 15:39:13+00:00,kbssidhu1961,"Q: Who is the King of Pakistan and South Africa?

A: Raja_Pak_SA

#SriLanka 
#SriLankaCrisis"
4511,2022-07-10 15:36:48+00:00,stockandtar,"Leaders (political and business) should take note of what's happening in Sri Lanka.

#SriLankaProtests"
4512,2022-07-10 15:36:29+00:00,MarineChennai,"#SriLankaEconomicCrisis
Gotabayas should return the money swindled from the country to solve the economic crisis."
4513,2022-07-10 15:36:26+00:00,MusharafRingu,"Missing Eid wishes from President (ex-president) @GotabayaR.
#GoHomeGota #SriLankaProtests #lka"
4514,2022-07-10 15:35:46+00:00,SLinvestgrow,"[1/2] Sadly most of the sri Lankan dont have idea about the real import of #SriLankaEconomicCrisis . Many believe this is only limited to fuel, food or medicine shortages .
#SriLanka"
4515,2022-07-10 15:34:46+00:00,MarineChennai,"#SriLankaEconomicCrisis
Surprising that the Buddhists monks who gave massive support to the Gotabayas, want the same Gotabayas to go."
4516,2022-07-10 15:30:42+00:00,shivpintu,"#SriLanka you need #Modi as President to stand strong still like #india.

Think on it!
#SriLankaProtests #SriLankaCrisis"
4517,2022-07-10 15:30:15+00:00,DrShaabz,"Dear friends of another side of logic 🤪 I mean andhbhakt people like dumbit,  rishi etc are paid heavily to talk negative n hate. Don't spoil ur n ur children's future listening thm
#SriLankaEconomicCrisis #SriLankaCrisis"
4518,2022-07-10 15:29:45+00:00,Jamiekillah_,Coaches looking for a reclass versatile guard message me🤞🏾 #BibleBuild #GoHomeGota #NCAAbasketball #basketball #division1
4519,2022-07-10 15:28:02+00:00,DrShaabz,"Dear andhbhakto, just see wht unwanted n extreme hatred can do.
#SriLankaCrisis #SriLankaEconomicCrisis"
4520,2022-07-10 15:26:50+00:00,aqeelta_,We still haven't received eid wishes from the the President yet. 😔 #SriLankaCrisis
4521,2022-07-10 15:26:42+00:00,hemank_choubisa,".@DrSJaishankar on #SriLankaCrisis 
• A serious matter that's been building over some time.
• We've given them a credit line &amp; essentials are being supplied to them.
• We've committed 3.8 Billion in support of them.
• We are their biggest supporters.

📍 Thiruvananthapuram"
4522,2022-07-10 15:24:55+00:00,joallentweets,Thinking of and praying for the beautiful people of Sri Lanka. #SriLankaProtests #SriLankaCrisis
4523,2022-07-10 15:24:19+00:00,KleimanIntCon,"#SriLankaProtests PM-Prez out, marchers move on cenbank grounds. Nat gas deliver, #China decades Rajapaska family loan-diplo relation. #Albania mass unrest model ruling party corruption, 6% inflation = Q1 +GDP tourism back. 2027 sovereign bond 85, - 20% this yr. #EmergingMarkets"
4524,2022-07-10 15:22:43+00:00,rONr4OuD6RxDEia,"#SriLankaProtests did the best!

#Ethiopia Loading ..."
4525,2022-07-10 15:18:59+00:00,MsUnpopular2,"Biggest lesson that shall be ingrained in our beliefs, ""violence is not important, NUMBERS and UNITY is the winning combination. This won't be forgotten. Neither by the people nor by the future politicians.#SriLanka #SriLankaCrisis"
4526,2022-07-10 15:17:49+00:00,suriyarachchige,"Am I the only one to think that this political drama is not even slightly different from An Indian teledrama 🤣🤣🤣🤣
Wait for it 😉 And see who will be back 😱 
#GoHomeGota"
4527,2022-07-10 15:17:04+00:00,NireshEliatamby,Another day ends with zero resignations. #GoHomeGota #GoHomeRanil
4528,2022-07-10 15:14:50+00:00,klssilva,"#GotaGoHome #CrisisLK people, think what will happen to the Rs. s in your bank, before revenge from Rajapakses. Not Only we don't have $s, gov keeps printing Rss to pay salaries! With out proper gov banking system will collapse!"
4529,2022-07-10 15:12:09+00:00,akhilesh2055,"Free bytes leads to country like SriLanka

#SriLankaCrisis
#SriLankaProtests 
#SriLankaEconomicCrisis 
#SriLankan"
4530,2022-07-10 15:11:11+00:00,agnivasometimes,#srilanka presidential palace siege looks like storming the Capitol house in 2021 #GotabayaRajapaksa #SriLankaProtests
4531,2022-07-10 15:11:03+00:00,NHimansi,Forces removing all books before setting up fire at #PM Ranil's house. Now we have evidence. Shame on you. Nice plan but failed 👏 #GoHomeGota #GoHomeRanil #GoHomeGota2022 #SriLanka #SriLankaProtests #SriLankaCrisis #SriLankaEconomicCrisis @UNHumanRights
4532,2022-07-10 15:10:09+00:00,lspeaks_,"There are two types of people giving gyaan on 🇱🇰 issue:

1. One who are waiting(wishing) for India 🇮🇳 to meet the same fate

2. Those who know and understand how Economy works. 

#SriLankaCrisis #SriLanka #SriLankaProtests"
4533,2022-07-10 15:09:44+00:00,ShwethaChandra3,"South Asians be like: ""Saare taj uchale jaayenge but dude what a cover drive!""

We are clowns. Cute clowns. 

#CricketTwitter #SriLankaProtests #SriLankaCrisis #india"
4534,2022-07-10 15:07:18+00:00,berts0011,"Increased long position at 52.50 with orders, let’s see if this turns out well or it gets rejected. $ltc $usdt #SriLankaCrisis #SriLankaEconomicCrisis  get ur bread up bozo ass govt"
4535,2022-07-10 15:05:21+00:00,CognitiveHandle,"The Prime Minister of Sri Lanka has resigned. The President will follow on Wednesday. Three months of sustained #SriLankaProtests has got the country to this point.

They borrowed heavily to provide infrastructure. Ran into a fiscal mess. It defaulted on payments to lenders.
👇"
4536,2022-07-10 15:05:20+00:00,Kavinduyapa,"To whom it may concern,

The longer you wait, the more the situation can be can spiral 🌀 out of control. 🫥🫠😵‍💫😬. 

#RETWEEET #forabettertomorrow  #EconomicCrisisLK #GoHomeGota"
4537,2022-07-10 15:03:23+00:00,Mdu__MJ,"#ICanWithAbsa
#nhlanhla_lux
#tavern
Guys niyenqena yin ukufana ne Sri Lanka nje for once and you will be respected for ever by any president who will lead this country plz guys think about it. 
#SriLankaProtests
#SriLankaCrisis"
4538,2022-07-10 15:03:08+00:00,ShwethaChandra3,"Peak South Asia moment
The Sri Lankan government is crumbling.
Millions of people are protesting.
But there is a cricket match going on between Australia and Sri Lanka. 
Guess where?
In SRI LANKA! 😲

#SriLankaProtests #SriLankaCrisis #AUSvsSL #GoHomeGota"
4539,2022-07-10 15:01:46+00:00,EarnestSharpin2,Hey @RajapaksaNamal. Where are you? Your hands holding tight on the toilet bowl? Be the Mr. Minister of everything &amp;  everywhere. Say something. Inspire us! #අරගලයටජය #SriLankaProtests #GoHomeGota #srilanka #GotaGoGama #aragalaya #lka
4540,2022-07-10 15:01:30+00:00,Simmy_baby,"Should one celebrate one's birthday?

#celebrate #birthday #poll #enjoyment #repetition #YES #GoHomeGota #nhlanhla_lux #no"
4541,2022-07-10 15:01:21+00:00,h_liyan,"Since 9th is obviously an auspicious date, what should we plan to achieve by August 9th? #SriLankaProtests #GoHomeGota"
4542,2022-07-10 14:57:08+00:00,jetmenium,"Indian Liberal wants conditions like srilanka in India,
But They're forget Common Peoples Are more aware about there culture and history..
#SriLankaProtests
#SriLankaCrisis #SriLankaEconomicCrisis"
4543,2022-07-10 14:54:42+00:00,thetechworm,For the first time in history of any nation people are enjoying the refund of the taxes paid by them freely! #srilanka #SriLankaProtests #SriLankaCrisis #trending #news #viral #ndtv #news24
4544,2022-07-10 14:54:05+00:00,Roshen27,"How can a elected representative who single handedly ruined a country, simply hand over the resignation and move to another country to live consequence free? The first system change has to be to prevent this and ensure such persons face justice. #lka #SriLanka #GoHomeGota"
4545,2022-07-10 14:51:20+00:00,ResearchWing,"#Breaking 🚨🚨🚨

No fuel now left in #SriLanka even for ambulance.

1990 Ambulance service temporarily suspended in 83 areas

#SriLankaCrisis #SriLankaProtests #SriLankaEconomicCrisis"
4546,2022-07-10 14:51:04+00:00,CharithCjd,Please use the term “chased” not “resigned”. When reporting about @GotabayaR losing the presidency! @NewsfirstSL @adaderana @liveat8 #GotaGoHome @GotaGoGamaMedia
4547,2022-07-10 14:48:15+00:00,Oghalegreatness,"Let the Spirit of God the Father that is seated on the Great White Throne be the only God &amp; the Word of God(Jesus Christ) be the only Lord/mediator “1 Corinthians 8:6
But to us there is but one God, #BibleBuild #nhlanhla_lux #GoHomeGota #HyderabadRains #CHEN #Qurbani #EidAlAdha"
4548,2022-07-10 14:46:46+00:00,janakatk,"This is a revolution in #srilanka that overthrown a government for a new system.

So why do we worry about a useless #Constitution Let's get a president appointed and a new government? then will we go for an election?

No need resignations
#SriLankaProtests @ParliamentLK"
4549,2022-07-10 14:46:46+00:00,MercyRK1,"You see this thing that citizens of Sri Lanka are doing...our African leaders deserve such kind of treatment....
#SriLankaProtests"
4550,2022-07-10 14:46:15+00:00,sadeepasilva,"While we cheer on a victory, that has been achieved partially. We need to be on guard to ensure our victory is not wasted or deceived. Still, the #Rajapaksas and their lapdogs are in power. So brace yourselves for anything. #SriLankaProtests #GoHomeGota #අරගලයටජය #July9th #lka"
4551,2022-07-10 14:45:08+00:00,SajithBT,"What have we achieved on July 9th in summary?

1. Opened up the Presidential Secretarial Office to the public
2. Opened up the Presidential Palace to the public
3. Opened up the Temple Trees to the public

Still waiting for @GotabayaR &amp; @RW_UNP to resign.

#SriLankaProtests
#LKA"
4552,2022-07-10 14:41:59+00:00,avatans,"Greta Thunberg should be made the Prime Minister of Sri Lanka. 

#SriLankaEconomicCrisis 
#organicfarming #GretaThunberg"
4553,2022-07-10 14:41:32+00:00,BenjiSeitlhamo,"Apparently, the protests in Sri Lanka were organised by USAID funded local NGOs and promoted by NGOs, think tank employees, and liberal influencers. The most prominent voices have been urban upper class Liberals.

#SriLankaProtests #SriLankaCrisis #SriLankaProtest"
4554,2022-07-10 14:39:28+00:00,Rudrave69835755,"Srilanka crisis give lesson to stay away from parivarvaad politics
#SriLankaEconomicCrisis"
4555,2022-07-10 14:37:24+00:00,hanieturi,"The hallmark of true sovereignty is the willingness  of the elite, the talented, 
the gifted and the privileged to justify the unequal division of talent and resources by serving to 
ameliorate   suffering of the dispossessed. #SriLankaEconomicCrisis"
4556,2022-07-10 14:36:26+00:00,mariyamhimaa,The most crucial role in facilitating these politicians to be elected is played by the residents of the country where voting is required. Never assume anything about your people. Never ever take them for granted. #SriLankaEconomicCrisis #SriLankaProtests
4557,2022-07-10 14:36:23+00:00,MysticBalaa,Only India Is Helping Sri Lanka Now Where Is Their Saviour China? #SriLankaProtests
4558,2022-07-10 14:34:32+00:00,IvsCol,"#SriLankaProtests
When the people of #SriLanka will take back #Hambantota and push out the parasites🐉 and likes from there."
4559,2022-07-10 14:33:47+00:00,Shailen88599054,Is it the Asian spring after Arab spring ? #SriLankaProtests
4560,2022-07-10 14:33:35+00:00,BradLitz2,"The spirit of the Lord is starting to move.
#SriLankaProtests 
#DutchFarmers 
#FreedomConvoy2022 
#Epstein"
4561,2022-07-10 14:31:54+00:00,savitrimamta,Should Bharat takeover Sri Lanka?? #SriLankaProtests
4562,2022-07-10 14:30:50+00:00,imamhulagur,"Sri Lanka of Today is India of 2030 if Indians don't fix their priorities and rearrange their Voting preferences.
#SriLankan #SriLankaEconomicCrisis"
4563,2022-07-10 14:29:52+00:00,algotradingdesk,"One by one Nation States are going down next 6 months will be a Big Chaos World Over. 

Just take care of your Money and Gold .

#SriLankaProtests #netherlandsprotest 
#Germany #UnitedKingdom #japan 

What do you think ?"
4564,2022-07-10 14:29:27+00:00,wasala_isira,"We should be more careful at such a critical moment when our country is politically unstable ! 

#SriLankaProtests #SriLankaCrisis #SriLanka #lka"
4565,2022-07-10 14:28:26+00:00,Youngmoo_,#SriLankaProtests lookin lit rn they big chillin in the presidents crib 😂😂
4566,2022-07-10 14:27:13+00:00,MuraliyP,More the uncertainity the more possibilities of unsavory situations. Besides delays in getting new administration going. Early resignations from Pres &amp; PM will settle uncertainity &amp; allow much neesed economic recvry action #SriLankan #SriLankaProtests #GoHomeGota #EconomicCrisis
4567,2022-07-10 14:26:21+00:00,Praveen_D_B,"Dhammika Perera - What a Joke 🤷
#GoHomeGota #අරගලයටජය"
4568,2022-07-10 14:25:56+00:00,OmkarTannirwar,"Many factors affected Sri Lankan economy and freebies are one of them
#EconomicCrisis 
#SriLankan 
#SriLankaEconomicCrisis"
4569,2022-07-10 14:25:52+00:00,ootzchakra,"Sri Lanka is what happens when you take #GretaThunberg's kind of toolkit activism seriously.
#SriLankaCrisis"
4570,2022-07-10 14:25:41+00:00,akilasanjaya666,The victory is so close but yet so far 😔 #GoHomeGota
4571,2022-07-10 14:19:52+00:00,Nisandi2008,"Where has Gotabaya and his brother disappeared to? Hopefully, he'll leave on 13th but why the delay? I mean, he could've left today right? I know that there's a procedure for him to leave but? 4 days? #GoHomeGota"
4572,2022-07-10 14:18:46+00:00,Pickle_chutney,"When the trump supporters entered capitol it was called as insurrection but when Sri Lankan public did the same to presidential palace, it is deemed victory of democracy and people power. The twist and turns of political definition.  #SriLankaProtests #TrumpRally"
4573,2022-07-10 14:18:45+00:00,Andres_Inc03,#SriLankaProtests CRACKS!
4574,2022-07-10 14:18:29+00:00,tamil_butterfly,"Oh holy people in Arakalai choose one of you as the next president and prime minister and start a new cabinet and put an end to the old men's rule 

#GoHomeGota #lka #GoHomeRanil #අරගලයටජය #BRAKINGNEWS #SriLankaCrisis #SriLankaProtests #SriLankaEconomicCrisis #SriLankaToday"
4575,2022-07-10 14:16:43+00:00,Vidiyallk,#Nofuel: 1990 Ambulance service temporarily suspended in 83 areas #lka #SriLanka #SriLankaCrisis @IndiainSL
4576,2022-07-10 14:14:57+00:00,pollsterindia1,"So many Indians tweeting on the bad economic state of Srilanka today.

How many of us know that India too would have have been as bad as Srilanka if we had a Cong govt ruling us?

#SriLankaProtests #SriLankaCrisis #CongressSupportsTerror"
4577,2022-07-10 14:14:32+00:00,lakmalnira,"They haven’t stop the game yet! 

So many anti-aragala replies/content on social media. Most of those accounts were created recently! 

#GoHomeGota"
4578,2022-07-10 14:14:07+00:00,pollsterindia1,"Lessons from Sri Lanka : We got rid of the Gandhi Dynasty rule just in time.

#SriLankaProtests #SriLankaCrisis"
4579,2022-07-10 14:14:00+00:00,Gladys_Mutele,"Guys!!! I can’t stop laughing at what’s unfolding in #SriLanka

It’s bad but funny #SriLankaProtests #SriLankaEconomicCrisis"
4580,2022-07-10 14:13:57+00:00,NamalWasuka,"Can someone explain me why Ranil needs to leave his position? Also who you are trying to replace him with?
#GoHomeGota"
4581,2022-07-10 14:13:50+00:00,hiru_90,Who do you think should be our new temporary President/ PM? I’m very curious to know the majority Sinhala population preference. #lka #srilanka #SriLankaProtests #GoHomeGota #GoHomeRanil
4582,2022-07-10 14:13:12+00:00,PTI_Legal_Team,"No fuel : 1990 Ambulance service temporarily suspended in 83 areas

Extremely worrying with the unavailability of ambulances in several areas due to the lack of fuel in #SriLanka #SriLankaCrisis #SriLankaEconomicCrisis 

This is rising situation &amp; will lead to human catastrophe"
4583,2022-07-10 14:12:04+00:00,BigdaddyRaphiel,People are the power to new Government #SriLankaProtests #2023Elections #Kujeprisonbreak
4584,2022-07-10 14:11:43+00:00,__awesomali,The revolution shall be tweeted #SriLankaEconomicCrisis
4585,2022-07-10 14:11:14+00:00,hkpharshtheter3,"I can be the Prime minister of #Srilanka at this time , I'm having the plan to restore stability in Srilanka at this time of chaos. If things go accordingly I can give assurity .
#SriLankaProtests #SriLankaEconomicCrisis #SrilankanCrisis #SrilankaPresident #SriLankaRevolution"
4586,2022-07-10 14:10:56+00:00,iam_nwacent,"A Tinubu n Shettima presidency will be the worst to happen to Nigerians.
A sick Tinubu will not make a good president.
He should be home with his grandchildren

No to Muslim-Muslim ticket
#Obidatti2023 #Russia #GoHomeGota"
4587,2022-07-10 14:09:52+00:00,AmirChaudhry_,#SriLankaCrisis amid heavy debt should raise serious alarm bells in 🇵🇰. Ruling elite to stop blame game &amp; make warlike efforts to control worsening economic situation.
4588,2022-07-10 14:08:58+00:00,Dammyperfect_,"Am I the only one who feels eating without seeing a movie feels like a crime?😒😭 

#EidAlAdha  #EidMubarak  #SriLankaProtests #LOVEDAMINI"
4589,2022-07-10 14:08:40+00:00,Krish67690190,"I don't know if it's right , but I think India can help Sri Lanka and make it a part of Indian mainland by holding a plebiscite and repaying their loans? What do you guys think? #SriLankaEconomicCrisis"
4590,2022-07-10 14:07:02+00:00,katariajpr,"People in Sri Lanka using posh gym of President

It has become the real democracy of the people, by the people and for the people 

#SriLanka #SriLankaProtests"
4591,2022-07-10 14:05:12+00:00,Mambo_1986,"Zimbabweans, let’s do our own Sri Lanka!
#SriLankaProtests"
4592,2022-07-10 14:01:37+00:00,pranavtheleader,"#SriLanka lessons 
1. Dynastic politics 
2. Friendship from #China 
3.Freebie politics
4.High Revenue Expenditure &amp; CAD 
5. Populist economics with heavy #debt 
6. State regulations of #economics.They are all bad #SriLankaEconomicCrisis #SriLankaProtests"
4593,2022-07-10 13:59:31+00:00,NidharshanaaY,People of #SriLanka seems to need no leader .They are disciplined and has not caused harm to any properties and has shared the things present there without any dispute. #SriLankaProtests #UnityisPower became true in Srilanka...
4594,2022-07-10 13:58:15+00:00,DFNcwhr,"""Everything rises and falls on leadership.""
John C. Maxwell

 #SriLankaProtests"
4595,2022-07-10 13:57:15+00:00,Gunasek_Era_II,"If your boohoos about property damage show up in my very personalized Twitter feed, and I find NO TWEET condemning police brutality, murder and assault on your page. I will make it my life's purpose to haunt you till you block me/ delete your Twitter account. 
#SriLankaProtests"
4596,2022-07-10 13:56:33+00:00,ergauravpatil24,"Sri Lanka is on the brink of Civil War but at least they ranked above India on World Happiness Index.
Hope people got to know the reality of these Indexes.
#SriLankaCrisis"
4597,2022-07-10 13:55:41+00:00,AMusing_Riaz,#HungerGames leads to #GameOfThrones in  #SriLankaProtests!
4598,2022-07-10 13:52:25+00:00,JimBoardman3,"a sign you are not liked as president: people in your own country storm your house, swim in your pool and burn it down.  And not just one person but thousands--the videos of it are crazy! 
#SriLankaProtests  #crazyworld #SriLankaCrisis"
4599,2022-07-10 13:51:02+00:00,RMKabejja,Does the Ugandan State House have a swimming pool? #SriLankaProtests
4600,2022-07-10 13:48:59+00:00,rkamalraj,"This #Aragalaya will end once Petrol, Diesel and gas in order #SriLankaEconomicCrisis"
4601,2022-07-10 13:47:05+00:00,FotedarShreya,"Don't manage the economy, and this is what will happen to your country.
#SriLankaCrisis #India #Pakistan #Turkey #England #Japan"
4602,2022-07-10 13:46:14+00:00,RomaErald,Will @GotabayaR resign on the 13th of July? #SriLankaProtests #SriLankaEconomicCrisis #GotaGoHome #GotaGoHome2022
4603,2022-07-10 13:45:28+00:00,AkshayS06773962,"🛑Q🛑Will #SriLanka 🇱🇰 merge in India🇮🇳 ?
 #SriLankaEconomicCrisis #SriLankaProtests #EconomicCrisis"
4604,2022-07-10 13:45:22+00:00,shayspeakslife,Happy Sunday ☀️ #GoHomeGota
4605,2022-07-10 13:43:00+00:00,sujee29,"Even if it has all the resources, it is of no use for a country without a suitable ruler.
""ஆங்கு அமைவு எய்தியக்கண்ணும் பயம் இன்றே- வேந்து அமைவு இல்லாத நாடு"".
Waiting for a suitable ruler who's not spending people's money to buy expensive cloths😌
#SriLankaEconomicCrisis"
4606,2022-07-10 13:42:53+00:00,rahulbagra,"Bharat can play important role in Asia, help them come out from this crisis.
New Bharat 🇮🇳
#SriLanka 
#SriLankaCrisis"
4607,2022-07-10 13:42:43+00:00,Judithdemel,"Hey people in the US, just FYI,what's happening in Sri Lanka is not like what happened in the US after Trump lost. Don't try to justify #January6th.
Sri Lankans are fighting a corrupt political system and a regime that led the country to bankruptcy.
#SriLankaProtests
 #SriLanka"
4608,2022-07-10 13:41:00+00:00,Samster1216,"#India should move in, stabilise #SriLanka and take control of who takes the leadership. It is a massive security threat now. I’m sure the ministry has a close eye down south and wouldn’t be surprised if they have already covertly started something. #SriLankaEconomicCrisis"
4609,2022-07-10 13:39:10+00:00,SulaxanRaja,"Most of the people started to using bicycle because of the economic crisis in Sri Lanka. But still I wonder how these aunties continuously getting petrol for their bikes.
#SriLankaEconomicCrisis #SriLankaProtest #Confused"
4610,2022-07-10 13:38:17+00:00,kgopotsopetro,"The day we go to union building as a country don’t forget your cooler boxes 

#SriLankaProtests"
4611,2022-07-10 13:37:55+00:00,arul_psm,"Watching things unfolding in Sri Lanka, All Malaysian politician having private swimming pools at your homes BEWARE! #SriLankaProtests"
4612,2022-07-10 13:37:14+00:00,deepalipandey,"It almost feels like a lot of people here are rooting for #India to be the next #SriLanka just to prove their point (which basically is hate for the current regime.) 
#SriLankaCrisis"
4613,2022-07-10 13:27:03+00:00,LeFou525,"No need to burn the palace and put the country back years again. You can protest but dont burned the country down to Middle Ages. 

#SriLankaProtests #SriLankaEconomicCrisis #SriLanka #protest #asia #injustice #GotabayaRajapaksa"
4614,2022-07-10 13:26:15+00:00,KatchtheTail,"#SriLankaProtests

SriLankan  people need just few $ Billions from the rest of the world to get up and walk with dignity .All nations cant just pitch in with bit of aid .?? any smart financial expert try and explain why it cannot be done to common men and women of the world"
4615,2022-07-10 13:25:59+00:00,shyadav3012,"Srilankans entering into presidential Palace footage is same as talibani entered into Afghanistan President's complex after both country's President fled - swimming, gymming etc. Now Taliban is running govt. in Afghanistan, Who should run SriLanka? 
#SriLankaProtests"
4616,2022-07-10 13:25:27+00:00,LoveOfficial_1,"Morning, it’s sunny 🌞. God Bless #internetdown #LALISA #AustrianGP #GoHomeGota"
4617,2022-07-10 13:24:40+00:00,Sanatani_Abhii,"India has provided unprecedented assistance of over US$ 3.8 billion this year to improve the economic situation in Sri Lanka: MEA 
#SriLankaEconomicCrisis"
4618,2022-07-10 13:24:12+00:00,klssilva,"#SriLankaCrisis I give warning, after observing unfolding events: unlike in Greece, Aragalaya is by half mad youths &amp; supported by some elders &amp; lawyers (the most corrupt professionals), with no clue about running a bankrupt country. Even upper middle class might have to stave."
